warehouse_id,warehouse_name,x_length_m,y_length_m,z_height_m,date,time,stock,loaded_unloaded
WH001,North Zone Depot,53,56,18,2023-01-16,12:00:00,291,unloaded
WH002,East Zone Hub,47,58,16,2023-01-16,13:00:00,266,loaded
WH003,South Central Storage,40,47,14,2023-01-16,14:00:00,544,unloaded
WH002,East Zone Hub,59,42,11,2023-01-16,15:00:00,200,unloaded
WH002,East Zone Hub,57,52,15,2023-01-16,16:00:00,795,unloaded
WH001,North Zone Depot,52,37,13,2023-01-16,17:00:00,178,loaded
WH003,South Central Storage,44,31,8,2023-01-16,18:00:00,135,loaded
WH003,South Central Storage,39,59,9,2023-01-16,19:00:00,476,unloaded
WH001,North Zone Depot,37,46,19,2023-01-16,20:00:00,352,loaded
WH001,North Zone Depot,33,30,8,2023-01-16,21:00:00,863,loaded
WH003,South Central Storage,45,34,16,2023-01-16,22:00:00,1126,unloaded
WH002,East Zone Hub,35,38,8,2023-01-16,23:00:00,1059,loaded
WH001,North Zone Depot,42,38,12,2023-01-17,00:00:00,737,loaded
WH003,South Central Storage,40,33,9,2023-01-17,01:00:00,538,loaded
WH002,East Zone Hub,33,35,10,2023-01-17,02:00:00,543,unloaded
WH002,East Zone Hub,38,52,10,2023-01-17,03:00:00,446,loaded
WH003,South Central Storage,36,54,12,2023-01-17,04:00:00,871,loaded
WH001,North Zone Depot,55,36,12,2023-01-17,05:00:00,1149,loaded
WH001,North Zone Depot,46,32,19,2023-01-17,06:00:00,354,unloaded
WH002,East Zone Hub,37,43,17,2023-01-17,07:00:00,916,unloaded
WH002,East Zone Hub,50,55,15,2023-01-17,08:00:00,1076,unloaded
WH002,East Zone Hub,57,50,17,2023-01-17,09:00:00,503,loaded
WH001,North Zone Depot,34,44,19,2023-01-17,10:00:00,353,unloaded
WH003,South Central Storage,45,52,13,2023-01-17,11:00:00,92,unloaded
WH002,East Zone Hub,56,40,12,2023-01-17,12:00:00,413,loaded
WH003,South Central Storage,45,44,12,2023-01-17,13:00:00,1064,unloaded
WH003,South Central Storage,33,40,10,2023-01-17,14:00:00,842,loaded
WH001,North Zone Depot,51,48,9,2023-01-17,15:00:00,190,unloaded
WH001,North Zone Depot,45,50,11,2023-01-17,16:00:00,1013,unloaded
WH003,South Central Storage,57,32,15,2023-01-17,17:00:00,800,unloaded
WH002,East Zone Hub,47,31,8,2023-01-17,18:00:00,719,loaded
WH002,East Zone Hub,40,36,19,2023-01-17,19:00:00,399,unloaded
WH003,South Central Storage,36,53,8,2023-01-17,20:00:00,958,unloaded
WH001,North Zone Depot,53,33,11,2023-01-17,21:00:00,347,unloaded
WH002,East Zone Hub,56,42,14,2023-01-17,22:00:00,608,unloaded
WH002,East Zone Hub,57,38,17,2023-01-17,23:00:00,775,loaded
WH003,South Central Storage,53,55,16,2023-01-18,00:00:00,59,loaded
WH002,East Zone Hub,53,45,8,2023-01-18,01:00:00,633,unloaded
WH003,South Central Storage,53,48,11,2023-01-18,02:00:00,99,unloaded
WH003,South Central Storage,47,48,11,2023-01-18,03:00:00,906,unloaded
WH001,North Zone Depot,34,44,8,2023-01-18,04:00:00,291,loaded
WH002,East Zone Hub,52,50,8,2023-01-18,05:00:00,722,unloaded
WH001,North Zone Depot,57,36,18,2023-01-18,06:00:00,468,unloaded
WH001,North Zone Depot,42,58,16,2023-01-18,07:00:00,639,unloaded
WH001,North Zone Depot,32,36,12,2023-01-18,08:00:00,819,unloaded
WH003,South Central Storage,36,38,8,2023-01-18,09:00:00,686,loaded
WH003,South Central Storage,43,48,11,2023-01-18,10:00:00,749,unloaded
WH002,East Zone Hub,36,42,11,2023-01-18,11:00:00,603,unloaded
WH001,North Zone Depot,33,32,16,2023-01-18,12:00:00,402,unloaded
WH001,North Zone Depot,38,36,11,2023-01-18,13:00:00,1143,loaded
WH001,North Zone Depot,31,57,12,2023-01-18,14:00:00,877,unloaded
WH003,South Central Storage,50,37,13,2023-01-18,15:00:00,209,unloaded
WH002,East Zone Hub,51,41,17,2023-01-18,16:00:00,116,loaded
WH002,East Zone Hub,41,31,13,2023-01-18,17:00:00,776,loaded
WH003,South Central Storage,52,59,11,2023-01-18,18:00:00,403,unloaded
WH002,East Zone Hub,42,58,16,2023-01-18,19:00:00,502,loaded
WH002,East Zone Hub,59,54,14,2023-01-18,20:00:00,495,unloaded
WH001,North Zone Depot,32,45,14,2023-01-18,21:00:00,1029,unloaded
WH003,South Central Storage,51,34,11,2023-01-18,22:00:00,1177,unloaded
WH001,North Zone Depot,50,49,13,2023-01-18,23:00:00,335,unloaded
WH002,East Zone Hub,36,30,12,2023-01-19,00:00:00,505,unloaded
WH002,East Zone Hub,58,43,11,2023-01-19,01:00:00,787,loaded
WH003,South Central Storage,42,31,16,2023-01-19,02:00:00,163,loaded
WH002,East Zone Hub,38,30,18,2023-01-19,03:00:00,810,loaded
WH002,East Zone Hub,35,32,13,2023-01-19,04:00:00,360,loaded
WH003,South Central Storage,57,34,11,2023-01-19,05:00:00,391,unloaded
WH003,South Central Storage,39,35,9,2023-01-19,06:00:00,610,loaded
WH003,South Central Storage,32,45,14,2023-01-19,07:00:00,183,unloaded
WH002,East Zone Hub,44,50,10,2023-01-19,08:00:00,122,unloaded
WH003,South Central Storage,32,47,11,2023-01-19,09:00:00,179,unloaded
WH002,East Zone Hub,58,51,8,2023-01-19,10:00:00,842,unloaded
WH003,South Central Storage,43,45,13,2023-01-19,11:00:00,882,unloaded
WH001,North Zone Depot,32,38,13,2023-01-19,12:00:00,948,loaded
WH001,North Zone Depot,31,37,12,2023-01-19,13:00:00,1190,unloaded
WH001,North Zone Depot,33,42,19,2023-01-19,14:00:00,1152,unloaded
WH001,North Zone Depot,43,49,9,2023-01-19,15:00:00,592,loaded
WH003,South Central Storage,58,40,9,2023-01-19,16:00:00,439,unloaded
WH003,South Central Storage,48,34,10,2023-01-19,17:00:00,516,unloaded
WH002,East Zone Hub,31,59,18,2023-01-19,18:00:00,394,unloaded
WH001,North Zone Depot,44,38,14,2023-01-19,19:00:00,1129,loaded
WH001,North Zone Depot,50,38,19,2023-01-19,20:00:00,1172,unloaded
WH002,East Zone Hub,36,45,19,2023-01-19,21:00:00,932,loaded
WH003,South Central Storage,34,36,19,2023-01-19,22:00:00,834,unloaded
WH001,North Zone Depot,33,57,13,2023-01-19,23:00:00,869,loaded
WH002,East Zone Hub,34,49,10,2023-01-20,00:00:00,1136,loaded
WH003,South Central Storage,51,43,14,2023-01-20,01:00:00,141,loaded
WH001,North Zone Depot,34,59,14,2023-01-20,02:00:00,647,unloaded
WH002,East Zone Hub,51,35,12,2023-01-20,03:00:00,454,unloaded
WH003,South Central Storage,30,42,12,2023-01-20,04:00:00,950,unloaded
WH002,East Zone Hub,50,50,9,2023-01-20,05:00:00,542,loaded
WH001,North Zone Depot,33,46,10,2023-01-20,06:00:00,721,loaded
WH003,South Central Storage,50,49,14,2023-01-20,07:00:00,752,loaded
WH002,East Zone Hub,33,31,11,2023-01-20,08:00:00,559,unloaded
WH002,East Zone Hub,32,38,11,2023-01-20,09:00:00,793,loaded
WH002,East Zone Hub,50,39,8,2023-01-20,10:00:00,603,loaded
WH001,North Zone Depot,38,38,8,2023-01-20,11:00:00,1193,unloaded
WH001,North Zone Depot,39,47,17,2023-01-20,12:00:00,1170,unloaded
WH001,North Zone Depot,52,31,15,2023-01-20,13:00:00,764,loaded
WH002,East Zone Hub,46,44,8,2023-01-20,14:00:00,249,unloaded
WH003,South Central Storage,42,48,12,2023-01-20,15:00:00,905,unloaded
WH001,North Zone Depot,34,37,15,2023-01-20,16:00:00,136,loaded
WH003,South Central Storage,30,42,10,2023-01-20,17:00:00,92,unloaded
WH003,South Central Storage,46,34,11,2023-01-20,18:00:00,713,loaded
WH002,East Zone Hub,33,40,11,2023-01-20,19:00:00,415,loaded
WH003,South Central Storage,57,48,18,2023-01-20,20:00:00,548,unloaded
WH001,North Zone Depot,59,51,15,2023-01-20,21:00:00,822,unloaded
WH002,East Zone Hub,45,57,8,2023-01-20,22:00:00,1041,loaded
WH001,North Zone Depot,31,44,9,2023-01-20,23:00:00,378,loaded
WH001,North Zone Depot,43,38,16,2023-01-21,00:00:00,885,loaded
WH002,East Zone Hub,59,47,17,2023-01-21,01:00:00,168,loaded
WH003,South Central Storage,51,42,12,2023-01-21,02:00:00,819,unloaded
WH003,South Central Storage,31,40,17,2023-01-21,03:00:00,941,loaded
WH001,North Zone Depot,47,52,16,2023-01-21,04:00:00,985,loaded
WH003,South Central Storage,57,55,16,2023-01-21,05:00:00,895,unloaded
WH002,East Zone Hub,49,50,19,2023-01-21,06:00:00,463,unloaded
WH003,South Central Storage,46,53,12,2023-01-21,07:00:00,735,loaded
WH002,East Zone Hub,46,41,16,2023-01-21,08:00:00,88,loaded
WH002,East Zone Hub,42,59,12,2023-01-21,09:00:00,198,unloaded
WH002,East Zone Hub,36,52,19,2023-01-21,10:00:00,287,unloaded
WH003,South Central Storage,51,51,18,2023-01-21,11:00:00,305,loaded
WH002,East Zone Hub,58,42,9,2023-01-21,12:00:00,909,unloaded
WH001,North Zone Depot,44,49,18,2023-01-21,13:00:00,262,unloaded
WH003,South Central Storage,41,42,13,2023-01-21,14:00:00,137,loaded
WH001,North Zone Depot,32,51,10,2023-01-21,15:00:00,745,loaded
WH001,North Zone Depot,36,41,16,2023-01-21,16:00:00,1103,unloaded
WH001,North Zone Depot,37,39,17,2023-01-21,17:00:00,1184,unloaded
WH001,North Zone Depot,30,33,15,2023-01-21,18:00:00,564,loaded
WH002,East Zone Hub,39,50,14,2023-01-21,19:00:00,522,loaded
WH003,South Central Storage,38,45,16,2023-01-21,20:00:00,1139,unloaded
WH002,East Zone Hub,55,55,13,2023-01-21,21:00:00,283,unloaded
WH001,North Zone Depot,54,31,12,2023-01-21,22:00:00,1087,loaded
WH003,South Central Storage,35,53,10,2023-01-21,23:00:00,1064,loaded
WH002,East Zone Hub,44,58,11,2023-01-22,00:00:00,181,unloaded
WH002,East Zone Hub,51,32,17,2023-01-22,01:00:00,585,loaded
WH002,East Zone Hub,37,36,12,2023-01-22,02:00:00,871,unloaded
WH002,East Zone Hub,33,57,16,2023-01-22,03:00:00,991,loaded
WH001,North Zone Depot,36,33,10,2023-01-22,04:00:00,1192,unloaded
WH001,North Zone Depot,55,52,11,2023-01-22,05:00:00,385,unloaded
WH002,East Zone Hub,31,59,9,2023-01-22,06:00:00,585,loaded
WH003,South Central Storage,48,46,10,2023-01-22,07:00:00,109,unloaded
WH001,North Zone Depot,59,55,13,2023-01-22,08:00:00,1149,loaded
WH003,South Central Storage,48,45,11,2023-01-22,09:00:00,917,unloaded
WH003,South Central Storage,52,30,9,2023-01-22,10:00:00,162,loaded
WH001,North Zone Depot,57,56,18,2023-01-22,11:00:00,812,loaded
WH002,East Zone Hub,46,35,11,2023-01-22,12:00:00,210,unloaded
WH003,South Central Storage,35,44,19,2023-01-22,13:00:00,448,loaded
WH003,South Central Storage,55,45,12,2023-01-22,14:00:00,186,loaded
WH001,North Zone Depot,47,32,18,2023-01-22,15:00:00,187,loaded
WH002,East Zone Hub,51,42,13,2023-01-22,16:00:00,303,loaded
WH003,South Central Storage,50,48,17,2023-01-22,17:00:00,612,loaded
WH002,East Zone Hub,48,34,12,2023-01-22,18:00:00,971,unloaded
WH001,North Zone Depot,39,34,11,2023-01-22,19:00:00,966,unloaded
WH002,East Zone Hub,36,36,9,2023-01-22,20:00:00,687,loaded
WH001,North Zone Depot,54,33,13,2023-01-22,21:00:00,841,loaded
WH002,East Zone Hub,57,41,19,2023-01-22,22:00:00,735,loaded
WH003,South Central Storage,33,50,15,2023-01-22,23:00:00,1034,unloaded
WH002,East Zone Hub,51,57,14,2023-01-23,00:00:00,463,loaded
WH003,South Central Storage,53,39,13,2023-01-23,01:00:00,319,loaded
WH002,East Zone Hub,35,41,16,2023-01-23,02:00:00,254,loaded
WH003,South Central Storage,47,55,18,2023-01-23,03:00:00,645,loaded
WH001,North Zone Depot,47,30,18,2023-01-23,04:00:00,245,loaded
WH002,East Zone Hub,44,47,15,2023-01-23,05:00:00,688,loaded
WH003,South Central Storage,36,50,17,2023-01-23,06:00:00,993,unloaded
WH002,East Zone Hub,55,50,9,2023-01-23,07:00:00,214,loaded
WH003,South Central Storage,46,48,10,2023-01-23,08:00:00,1033,loaded
WH001,North Zone Depot,41,54,16,2023-01-23,09:00:00,433,loaded
WH002,East Zone Hub,33,39,16,2023-01-23,10:00:00,678,loaded
WH002,East Zone Hub,30,46,15,2023-01-23,11:00:00,1064,loaded
WH001,North Zone Depot,55,40,16,2023-01-23,12:00:00,77,loaded
WH002,East Zone Hub,46,31,13,2023-01-23,13:00:00,226,unloaded
WH002,East Zone Hub,30,39,12,2023-01-23,14:00:00,659,loaded
WH002,East Zone Hub,45,54,9,2023-01-23,15:00:00,71,unloaded
WH002,East Zone Hub,58,36,13,2023-01-23,16:00:00,484,unloaded
WH003,South Central Storage,39,32,10,2023-01-23,17:00:00,620,loaded
WH001,North Zone Depot,36,50,11,2023-01-23,18:00:00,1009,unloaded
WH003,South Central Storage,43,49,13,2023-01-23,19:00:00,1141,loaded
WH001,North Zone Depot,51,49,19,2023-01-23,20:00:00,128,unloaded
WH003,South Central Storage,37,55,19,2023-01-23,21:00:00,1050,unloaded
WH001,North Zone Depot,31,54,15,2023-01-23,22:00:00,496,unloaded
WH003,South Central Storage,30,39,11,2023-01-23,23:00:00,1117,loaded
WH002,East Zone Hub,49,52,16,2023-01-24,00:00:00,728,loaded
WH002,East Zone Hub,48,40,15,2023-01-24,01:00:00,758,unloaded
WH002,East Zone Hub,53,57,19,2023-01-24,02:00:00,57,loaded
WH001,North Zone Depot,52,38,15,2023-01-24,03:00:00,1145,unloaded
WH002,East Zone Hub,49,35,19,2023-01-24,04:00:00,877,unloaded
WH003,South Central Storage,32,42,10,2023-01-24,05:00:00,897,loaded
WH002,East Zone Hub,35,30,19,2023-01-24,06:00:00,89,loaded
WH003,South Central Storage,37,34,19,2023-01-24,07:00:00,1073,unloaded
WH003,South Central Storage,33,59,13,2023-01-24,08:00:00,662,unloaded
WH002,East Zone Hub,38,41,18,2023-01-24,09:00:00,593,unloaded
WH003,South Central Storage,30,42,14,2023-01-24,10:00:00,1089,loaded
WH001,North Zone Depot,42,31,11,2023-01-24,11:00:00,719,unloaded
WH002,East Zone Hub,56,34,16,2023-01-24,12:00:00,296,loaded
WH001,North Zone Depot,54,49,9,2023-01-24,13:00:00,245,unloaded
WH002,East Zone Hub,34,32,19,2023-01-24,14:00:00,1071,loaded
WH001,North Zone Depot,48,57,19,2023-01-24,15:00:00,695,loaded
WH003,South Central Storage,41,41,16,2023-01-24,16:00:00,992,loaded
WH002,East Zone Hub,32,41,19,2023-01-24,17:00:00,1031,unloaded
WH002,East Zone Hub,53,55,8,2023-01-24,18:00:00,205,loaded
WH003,South Central Storage,38,48,9,2023-01-24,19:00:00,595,unloaded
WH003,South Central Storage,52,45,13,2023-01-24,20:00:00,1002,loaded
WH001,North Zone Depot,40,59,18,2023-01-24,21:00:00,669,loaded
WH001,North Zone Depot,58,45,9,2023-01-24,22:00:00,773,unloaded
WH003,South Central Storage,53,57,14,2023-01-24,23:00:00,985,unloaded
WH001,North Zone Depot,30,37,14,2023-01-25,00:00:00,173,loaded
WH003,South Central Storage,55,54,13,2023-01-25,01:00:00,565,loaded
WH003,South Central Storage,32,54,12,2023-01-25,02:00:00,582,loaded
WH002,East Zone Hub,46,36,16,2023-01-25,03:00:00,509,loaded
WH001,North Zone Depot,48,30,13,2023-01-25,04:00:00,259,loaded
WH003,South Central Storage,56,56,9,2023-01-25,05:00:00,456,unloaded
WH002,East Zone Hub,43,33,12,2023-01-25,06:00:00,599,unloaded
WH002,East Zone Hub,46,54,15,2023-01-25,07:00:00,645,unloaded
WH002,East Zone Hub,35,52,13,2023-01-25,08:00:00,203,unloaded
WH001,North Zone Depot,43,48,10,2023-01-25,09:00:00,132,unloaded
WH003,South Central Storage,49,42,14,2023-01-25,10:00:00,333,unloaded
WH003,South Central Storage,56,57,14,2023-01-25,11:00:00,1146,loaded
WH003,South Central Storage,49,43,15,2023-01-25,12:00:00,992,unloaded
WH001,North Zone Depot,37,46,16,2023-01-25,13:00:00,725,unloaded
WH001,North Zone Depot,54,43,18,2023-01-25,14:00:00,869,loaded
WH003,South Central Storage,56,43,16,2023-01-25,15:00:00,1050,unloaded
WH003,South Central Storage,57,37,9,2023-01-25,16:00:00,117,loaded
WH001,North Zone Depot,45,58,8,2023-01-25,17:00:00,744,unloaded
WH002,East Zone Hub,32,40,9,2023-01-25,18:00:00,317,loaded
WH003,South Central Storage,34,45,11,2023-01-25,19:00:00,710,loaded
WH003,South Central Storage,58,38,16,2023-01-25,20:00:00,1062,unloaded
WH003,South Central Storage,31,53,8,2023-01-25,21:00:00,1026,unloaded
WH001,North Zone Depot,44,37,19,2023-01-25,22:00:00,392,unloaded
WH002,East Zone Hub,44,38,10,2023-01-25,23:00:00,608,unloaded
WH001,North Zone Depot,37,50,10,2023-01-26,00:00:00,455,unloaded
WH001,North Zone Depot,33,52,14,2023-01-26,01:00:00,228,unloaded
WH002,East Zone Hub,42,32,13,2023-01-26,02:00:00,125,unloaded
WH002,East Zone Hub,52,38,8,2023-01-26,03:00:00,396,unloaded
WH003,South Central Storage,54,47,8,2023-01-26,04:00:00,263,loaded
WH002,East Zone Hub,56,37,10,2023-01-26,05:00:00,779,unloaded
WH002,East Zone Hub,58,42,8,2023-01-26,06:00:00,490,loaded
WH002,East Zone Hub,49,53,8,2023-01-26,07:00:00,798,loaded
WH001,North Zone Depot,46,43,8,2023-01-26,08:00:00,1047,unloaded
WH003,South Central Storage,57,30,17,2023-01-26,09:00:00,453,loaded
WH001,North Zone Depot,59,39,18,2023-01-26,10:00:00,753,unloaded
WH002,East Zone Hub,38,53,12,2023-01-26,11:00:00,282,loaded
WH001,North Zone Depot,50,48,18,2023-01-26,12:00:00,905,loaded
WH003,South Central Storage,36,42,18,2023-01-26,13:00:00,1114,unloaded
WH003,South Central Storage,42,43,8,2023-01-26,14:00:00,956,unloaded
WH003,South Central Storage,37,58,12,2023-01-26,15:00:00,633,loaded
WH001,North Zone Depot,36,57,17,2023-01-26,16:00:00,651,loaded
WH001,North Zone Depot,43,52,14,2023-01-26,17:00:00,908,loaded
WH003,South Central Storage,47,31,11,2023-01-26,18:00:00,899,unloaded
WH001,North Zone Depot,33,47,12,2023-01-26,19:00:00,688,loaded
WH003,South Central Storage,37,49,8,2023-01-26,20:00:00,461,loaded
WH002,East Zone Hub,38,36,9,2023-01-26,21:00:00,704,loaded
WH001,North Zone Depot,39,31,10,2023-01-26,22:00:00,154,loaded
WH001,North Zone Depot,47,48,13,2023-01-26,23:00:00,959,loaded
WH001,North Zone Depot,49,35,18,2023-01-27,00:00:00,820,loaded
WH002,East Zone Hub,45,59,15,2023-01-27,01:00:00,436,unloaded
WH001,North Zone Depot,32,40,8,2023-01-27,02:00:00,317,loaded
WH001,North Zone Depot,34,50,8,2023-01-27,03:00:00,1035,loaded
WH003,South Central Storage,52,53,16,2023-01-27,04:00:00,970,unloaded
WH001,North Zone Depot,47,33,10,2023-01-27,05:00:00,1180,loaded
WH003,South Central Storage,50,35,17,2023-01-27,06:00:00,122,unloaded
WH002,East Zone Hub,57,41,16,2023-01-27,07:00:00,244,loaded
WH003,South Central Storage,40,45,17,2023-01-27,08:00:00,409,loaded
WH001,North Zone Depot,33,57,8,2023-01-27,09:00:00,1191,unloaded
WH003,South Central Storage,57,34,14,2023-01-27,10:00:00,489,unloaded
WH001,North Zone Depot,30,44,11,2023-01-27,11:00:00,882,loaded
WH001,North Zone Depot,57,32,18,2023-01-27,12:00:00,963,loaded
WH003,South Central Storage,40,46,8,2023-01-27,13:00:00,175,unloaded
WH001,North Zone Depot,45,49,15,2023-01-27,14:00:00,979,unloaded
WH002,East Zone Hub,33,46,9,2023-01-27,15:00:00,882,loaded
WH002,East Zone Hub,32,40,11,2023-01-27,16:00:00,492,unloaded
WH003,South Central Storage,56,39,10,2023-01-27,17:00:00,412,unloaded
WH002,East Zone Hub,44,50,17,2023-01-27,18:00:00,174,loaded
WH002,East Zone Hub,34,39,19,2023-01-27,19:00:00,174,loaded
WH003,South Central Storage,35,33,9,2023-01-27,20:00:00,1160,unloaded
WH001,North Zone Depot,58,42,18,2023-01-27,21:00:00,418,loaded
WH002,East Zone Hub,45,51,11,2023-01-27,22:00:00,158,loaded
WH001,North Zone Depot,42,31,13,2023-01-27,23:00:00,354,loaded
WH003,South Central Storage,48,32,17,2023-01-28,00:00:00,392,unloaded
WH001,North Zone Depot,46,50,19,2023-01-28,01:00:00,811,loaded
WH003,South Central Storage,33,48,8,2023-01-28,02:00:00,408,unloaded
WH003,South Central Storage,42,44,9,2023-01-28,03:00:00,532,loaded
WH003,South Central Storage,46,32,19,2023-01-28,04:00:00,558,unloaded
WH002,East Zone Hub,48,34,14,2023-01-28,05:00:00,811,loaded
WH001,North Zone Depot,34,33,13,2023-01-28,06:00:00,706,loaded
WH003,South Central Storage,56,50,9,2023-01-28,07:00:00,113,loaded
WH002,East Zone Hub,50,51,18,2023-01-28,08:00:00,295,loaded
WH001,North Zone Depot,53,49,16,2023-01-28,09:00:00,1026,unloaded
WH002,East Zone Hub,48,55,19,2023-01-28,10:00:00,932,unloaded
WH002,East Zone Hub,52,55,11,2023-01-28,11:00:00,1072,unloaded
WH003,South Central Storage,44,56,18,2023-01-28,12:00:00,456,unloaded
WH001,North Zone Depot,47,46,10,2023-01-28,13:00:00,548,loaded
WH002,East Zone Hub,57,48,11,2023-01-28,14:00:00,131,loaded
WH001,North Zone Depot,45,38,15,2023-01-28,15:00:00,212,unloaded
WH001,North Zone Depot,46,30,15,2023-01-28,16:00:00,386,loaded
WH003,South Central Storage,34,42,14,2023-01-28,17:00:00,492,unloaded
WH002,East Zone Hub,51,58,13,2023-01-28,18:00:00,529,loaded
WH003,South Central Storage,39,59,12,2023-01-28,19:00:00,955,unloaded
WH002,East Zone Hub,59,54,10,2023-01-28,20:00:00,745,loaded
WH002,East Zone Hub,55,46,15,2023-01-28,21:00:00,313,loaded
WH002,East Zone Hub,32,30,11,2023-01-28,22:00:00,696,loaded
WH001,North Zone Depot,44,34,15,2023-01-28,23:00:00,50,unloaded
WH001,North Zone Depot,38,30,11,2023-01-29,00:00:00,237,loaded
WH002,East Zone Hub,37,52,16,2023-01-29,01:00:00,752,unloaded
WH002,East Zone Hub,35,40,10,2023-01-29,02:00:00,463,unloaded
WH003,South Central Storage,57,42,9,2023-01-29,03:00:00,959,loaded
WH001,North Zone Depot,56,35,9,2023-01-29,04:00:00,132,unloaded
WH001,North Zone Depot,31,39,19,2023-01-29,05:00:00,424,unloaded
WH002,East Zone Hub,31,55,15,2023-01-29,06:00:00,371,loaded
WH003,South Central Storage,31,36,10,2023-01-29,07:00:00,557,unloaded
WH003,South Central Storage,53,59,14,2023-01-29,08:00:00,1023,loaded
WH002,East Zone Hub,36,50,14,2023-01-29,09:00:00,782,loaded
WH001,North Zone Depot,42,50,10,2023-01-29,10:00:00,486,loaded
WH003,South Central Storage,46,52,14,2023-01-29,11:00:00,775,unloaded
WH002,East Zone Hub,39,33,15,2023-01-29,12:00:00,1147,unloaded
WH002,East Zone Hub,47,57,11,2023-01-29,13:00:00,1087,loaded
WH003,South Central Storage,59,33,18,2023-01-29,14:00:00,1095,loaded
WH002,East Zone Hub,52,43,9,2023-01-29,15:00:00,1085,unloaded
WH002,East Zone Hub,38,41,8,2023-01-29,16:00:00,1148,loaded
WH001,North Zone Depot,46,55,17,2023-01-29,17:00:00,1040,unloaded
WH002,East Zone Hub,46,52,15,2023-01-29,18:00:00,343,unloaded
WH001,North Zone Depot,34,41,16,2023-01-29,19:00:00,439,unloaded
WH001,North Zone Depot,40,54,8,2023-01-29,20:00:00,717,loaded
WH003,South Central Storage,56,31,19,2023-01-29,21:00:00,186,unloaded
WH002,East Zone Hub,48,42,10,2023-01-29,22:00:00,960,loaded
WH002,East Zone Hub,53,41,10,2023-01-29,23:00:00,673,loaded
